step,exp,game_name,algorithm_name,log_exp
0,0.7083333333333333,goofspiel_4,CFR,-0.34484048629172964
20,0.09120844261474155,goofspiel_4,CFR,-2.394607813656363
40,0.07451443701160396,goofspiel_4,CFR,-2.5967623869799294
60,0.04772245757260359,goofspiel_4,CFR,-3.042353183233489
80,0.04429449138187344,goofspiel_4,CFR,-3.11689495770188
100,0.03258894834058224,goofspiel_4,CFR,-3.423782056043263
120,0.027310835460595956,goofspiel_4,CFR,-3.6004717522179766
140,0.016359846161538703,goofspiel_4,CFR,-4.112925351180678
160,0.025376009358165783,goofspiel_4,CFR,-3.6739510647495903
180,0.011027079839943298,goofspiel_4,CFR,-4.507401227827047
200,0.025455825272825784,goofspiel_4,CFR,-3.6708106712998845
220,0.010517947907158851,goofspiel_4,CFR,-4.554672156559818
240,0.017518909332707923,goofspiel_4,CFR,-4.044474448110991
260,0.01456377115487824,goofspiel_4,CFR,-4.229218261860361
280,0.01343202505683277,goofspiel_4,CFR,-4.31011349375057
300,0.0077385150569447515,goofspiel_4,CFR,-4.8615454628945765
320,0.015741996764536137,goofspiel_4,CFR,-4.1514231847925736
340,0.007331317320302774,goofspiel_4,CFR,-4.915600062954654
360,0.01008189686099191,goofspiel_4,CFR,-4.597013853388714
380,0.01329510364372547,goofspiel_4,CFR,-4.320359458625515
400,0.005438235598984179,goofspiel_4,CFR,-5.214300609145393
420,0.010720681805742347,goofspiel_4,CFR,-4.5355805240800215
440,0.010125915173595689,goofspiel_4,CFR,-4.592657282558616
460,0.004914648681896479,goofspiel_4,CFR,-5.3155350066973535
480,0.011706578450565986,goofspiel_4,CFR,-4.447604334455631
500,0.008278899015610564,goofspiel_4,CFR,-4.794045288555306
520,0.0041656058722367995,goofspiel_4,CFR,-5.480893546418864
540,0.010574251239239404,goofspiel_4,CFR,-4.54933336135663
560,0.007759447485471683,goofspiel_4,CFR,-4.858844147647687
580,0.004039411170133067,goofspiel_4,CFR,-5.5116563475986995
600,0.009207591602170755,goofspiel_4,CFR,-4.687726961047161
620,0.007792531326596545,goofspiel_4,CFR,-4.85458952623506
640,0.0038587812959789856,goofspiel_4,CFR,-5.557403871787795
660,0.007260527284566356,goofspiel_4,CFR,-4.925302824054622
680,0.008118087273460098,goofspiel_4,CFR,-4.813660710012218
700,0.005723713579310008,goofspiel_4,CFR,-5.163137457095107
720,0.007983669409724427,goofspiel_4,CFR,-4.830357147427893
740,0.007271656447012199,goofspiel_4,CFR,-4.923771166483106
760,0.009150321995943487,goofspiel_4,CFR,-4.693966209500394
780,0.00553475890738054,goofspiel_4,CFR,-5.196707271605701
800,0.003223279341965681,goofspiel_4,CFR,-5.737356008491095
820,0.0031863643031959177,goofspiel_4,CFR,-5.748874729023037
840,0.005451497600806865,goofspiel_4,CFR,-5.2118649189157304
860,0.007222133273200888,goofspiel_4,CFR,-4.930604902516901
880,0.006336056581181528,goofspiel_4,CFR,-5.061498694399164
900,0.0027045380524751807,goofspiel_4,CFR,-5.9128241566925475
920,0.002591025636185693,goofspiel_4,CFR,-5.955701483130119
940,0.0046966401601192444,goofspiel_4,CFR,-5.360907885449144
960,0.005823857466724907,goofspiel_4,CFR,-5.145792441820455
980,0.0063841677354229956,goofspiel_4,CFR,-5.053934144834087
1000,0.005397345666264351,goofspiel_4,CFR,-5.22184798954329
1020,0.0026094142456148774,goofspiel_4,CFR,-5.948629509802515
1040,0.002767479336170958,goofspiel_4,CFR,-5.88981836001425
1060,0.0055192535860194465,goofspiel_4,CFR,-5.1995126477601845
1080,0.006057632576169699,goofspiel_4,CFR,-5.106436219228374
1100,0.0038709965065334678,goofspiel_4,CFR,-5.554243309858367
1120,0.0020494658542720753,goofspiel_4,CFR,-6.190176078674857
1140,0.003465850551702279,goofspiel_4,CFR,-5.664797206996224
1160,0.003484400317626421,goofspiel_4,CFR,-5.659459324862837
1180,0.005001487433573852,goofspiel_4,CFR,-5.298019924073666
1200,0.005985097032551102,goofspiel_4,CFR,-5.118482727480215
1220,0.0038405164039327045,goofspiel_4,CFR,-5.562148441233344
1240,0.0018428342428381552,goofspiel_4,CFR,-6.296450543113925
1260,0.0024078235200975747,goofspiel_4,CFR,-6.029032043217356
1280,0.005146789147697709,goofspiel_4,CFR,-5.269382225208995
1300,0.005505561179918125,goofspiel_4,CFR,-5.201996573963403
1320,0.00334231475911296,goofspiel_4,CFR,-5.701091670385406
1340,0.0025328857911951857,goofspiel_4,CFR,-5.978395997334741
1360,0.0025207935923709573,goofspiel_4,CFR,-5.983181509427424
1380,0.002754811985968939,goofspiel_4,CFR,-5.894406083363404
1400,0.00412658531499498,goofspiel_4,CFR,-5.49030501424038
1420,0.005266444355042029,goofspiel_4,CFR,-5.246399839576207
1440,0.004716115587356333,goofspiel_4,CFR,-5.356769786989825
1460,0.0019422284961372336,goofspiel_4,CFR,-6.243919255819577
1480,0.001915982165108352,goofspiel_4,CFR,-6.257524907875355
1500,0.004742895120732357,goofspiel_4,CFR,-5.351107544763738
1520,0.004639060306151187,goofspiel_4,CFR,-5.373243453480001
1540,0.003235316691445578,goofspiel_4,CFR,-5.733628460474318
1560,0.001909177185054086,goofspiel_4,CFR,-6.261082922907032
1580,0.002721285201916716,goofspiel_4,CFR,-5.9066510095628635
1600,0.0028781888333021532,goofspiel_4,CFR,-5.8505940599862125
1620,0.003265644660980394,goofspiel_4,CFR,-5.7242980898078235
1640,0.004864370999319374,goofspiel_4,CFR,-5.325817862695904
1660,0.004734230278402626,goofspiel_4,CFR,-5.35293612555785
1680,0.002051520152539469,goofspiel_4,CFR,-6.189174222811018
1700,0.0013768321452326,goofspiel_4,CFR,-6.587969965552893
1720,0.0025294567398325097,goofspiel_4,CFR,-5.979750726638853
1740,0.00522782744205218,goofspiel_4,CFR,-5.25375949025835
1760,0.004004435486892049,goofspiel_4,CFR,-5.520352660483373
1780,0.0023344245909259088,goofspiel_4,CFR,-6.059989846098603
1800,0.0023336245508482818,goofspiel_4,CFR,-6.060332618876336
1820,0.0023939658987794776,goofspiel_4,CFR,-6.034803916400826
1840,0.0019305383337216285,goofspiel_4,CFR,-6.249956385569468
