step,exp,game_name,algorithm_name,log_exp
0,2.373611111111111,leduc_poker,DCFRPlus,0.8644124711054898
1,2.373611111111111,leduc_poker,DCFRPlus,0.8644124711054898
2,2.0523120915032678,leduc_poker,DCFRPlus,0.7189670071196639
3,1.8233457370779012,leduc_poker,DCFRPlus,0.6006731305275962
4,1.693418436862103,leduc_poker,DCFRPlus,0.5267492296488213
5,1.354966272945286,leduc_poker,DCFRPlus,0.3037765632065957
6,1.613360087189372,leduc_poker,DCFRPlus,0.4783190148915538
7,1.113389882399926,leduc_poker,DCFRPlus,0.10740930960538402
8,0.955474990287309,leduc_poker,DCFRPlus,-0.045546690121280604
9,0.9831842251712568,leduc_poker,DCFRPlus,-0.016958765233254593
10,0.7826584375266828,leduc_poker,DCFRPlus,-0.24505890099090405
11,0.5953315618505902,leduc_poker,DCFRPlus,-0.5186367818331395
12,0.44745214701286956,leduc_poker,DCFRPlus,-0.8041856810345336
13,0.3253239589212717,leduc_poker,DCFRPlus,-1.1229337964434813
14,0.2541964076504044,leduc_poker,DCFRPlus,-1.3696480523077406
15,0.229066026904765,leduc_poker,DCFRPlus,-1.4737449898911226
16,0.19756712595156856,leduc_poker,DCFRPlus,-1.621676874150694
17,0.16631784457305965,leduc_poker,DCFRPlus,-1.7938545950337932
18,0.14604753597019762,leduc_poker,DCFRPlus,-1.9238231214293737
19,0.11799730457722266,leduc_poker,DCFRPlus,-2.1370934973432774
20,0.12852341849734944,leduc_poker,DCFRPlus,-2.0516441461359265
21,0.1232707806363863,leduc_poker,DCFRPlus,-2.0933718747026018
22,0.09226376927986414,leduc_poker,DCFRPlus,-2.3831037467134064
23,0.0887641756330598,leduc_poker,DCFRPlus,-2.421772137938435
24,0.09049575313091787,leduc_poker,DCFRPlus,-2.4024523561075393
25,0.07803437870122337,leduc_poker,DCFRPlus,-2.5506057968156455
26,0.07062144142440266,leduc_poker,DCFRPlus,-2.6504214776961077
27,0.07617319214395876,leduc_poker,DCFRPlus,-2.5747456873232877
28,0.08245518130578178,leduc_poker,DCFRPlus,-2.4955003901586115
29,0.0775949656087278,leduc_poker,DCFRPlus,-2.556252730073702
30,0.08070468505586118,leduc_poker,DCFRPlus,-2.5169586501762407
31,0.06456142428495436,leduc_poker,DCFRPlus,-2.740138193848763
32,0.07801025298191597,leduc_poker,DCFRPlus,-2.5509150124450386
33,0.08184512158620202,leduc_poker,DCFRPlus,-2.502926578820278
34,0.07374290509701553,leduc_poker,DCFRPlus,-2.60717049046429
35,0.06490024606240127,leduc_poker,DCFRPlus,-2.73490386387094
36,0.06401385155215136,leduc_poker,DCFRPlus,-2.7486557885378025
37,0.07078776860550576,leduc_poker,DCFRPlus,-2.6480690530163984
38,0.0723474962098541,leduc_poker,DCFRPlus,-2.6262744331399004
39,0.06498510690253428,leduc_poker,DCFRPlus,-2.7335971599159414
40,0.06061599558252838,leduc_poker,DCFRPlus,-2.8031964672293976
41,0.056071325565607205,leduc_poker,DCFRPlus,-2.8811307278631704
42,0.04893847779413807,leduc_poker,DCFRPlus,-3.0171913249630222
43,0.04635080126270358,leduc_poker,DCFRPlus,-3.0715166998984746
44,0.04894195741285835,leduc_poker,DCFRPlus,-3.017120225591337
45,0.03495441623265633,leduc_poker,DCFRPlus,-3.3537104596967278
46,0.03828558549608385,leduc_poker,DCFRPlus,-3.262681811440509
47,0.03274115374549358,leduc_poker,DCFRPlus,-3.419122468029824
48,0.03750148565858075,leduc_poker,DCFRPlus,-3.2833747292283735
49,0.03192613428720581,leduc_poker,DCFRPlus,-3.4443303479466723
50,0.03085823281678357,leduc_poker,DCFRPlus,-3.4783516982109854
51,0.02755937660189011,leduc_poker,DCFRPlus,-3.591412452762678
52,0.027654141104219238,leduc_poker,DCFRPlus,-3.5879797935401467
53,0.03110758838101335,leduc_poker,DCFRPlus,-3.4703034901704615
