step,exp,algorithm_name,game_name,log_exp
0,38.43119384765625,CFRPlus,subgame4,3.6488694696070127
1,38.43119384765625,CFRPlus,subgame4,3.6488694696070127
2,35.1735107421875,CFRPlus,subgame4,3.5602932635735907
3,25.953648681640626,CFRPlus,subgame4,3.256312204030183
4,19.64573486328125,CFRPlus,subgame4,2.9778602594516053
5,15.801680297851563,CFRPlus,subgame4,2.760116282343666
6,12.695485229492187,CFRPlus,subgame4,2.5412464365208938
7,10.873604736328126,CFRPlus,subgame4,2.3863382686358263
8,9.380524291992188,CFRPlus,subgame4,2.238635656124761
9,8.359825439453125,CFRPlus,subgame4,2.12343754643042
10,7.6998138427734375,CFRPlus,subgame4,2.0411961523041975
11,7.072369842529297,CFRPlus,subgame4,1.9561956207056557
12,6.542585754394532,CFRPlus,subgame4,1.8783324626185771
13,5.991995391845703,CFRPlus,subgame4,1.790424477163505
14,5.493266906738281,CFRPlus,subgame4,1.7035231435201315
15,5.112429809570313,CFRPlus,subgame4,1.6316747920952732
16,4.6609962463378904,CFRPlus,subgame4,1.5392292120562077
17,4.726841125488281,CFRPlus,subgame4,1.5532571412374447
18,4.245798034667969,CFRPlus,subgame4,1.4459297961271482
19,3.964175109863281,CFRPlus,subgame4,1.3772977905332442
20,3.5916127014160155,CFRPlus,subgame4,1.278601322081032
21,3.2897793579101564,CFRPlus,subgame4,1.1908204980633608
22,3.0710890960693358,CFRPlus,subgame4,1.1220322531086138
23,2.855316390991211,CFRPlus,subgame4,1.0491826569297904
24,2.6491661071777344,CFRPlus,subgame4,0.9742449139403765
25,2.4537454223632813,CFRPlus,subgame4,0.8976156010391039
26,2.2731536865234374,CFRPlus,subgame4,0.8211681565413232
27,2.111092071533203,CFRPlus,subgame4,0.7472053830421218
28,1.9666829681396485,CFRPlus,subgame4,0.6763483510937784
29,1.8349317169189454,CFRPlus,subgame4,0.6070072693258559
30,1.712325439453125,CFRPlus,subgame4,0.5378523527926468
31,1.5964222717285157,CFRPlus,subgame4,0.46776504531569296
32,1.4865093231201172,CFRPlus,subgame4,0.39643063529650013
33,1.3906355285644532,CFRPlus,subgame4,0.32976085744633543
34,1.3079084396362304,CFRPlus,subgame4,0.26842925030676185
35,1.237786102294922,CFRPlus,subgame4,0.21332438251322053
36,1.1763478469848634,CFRPlus,subgame4,0.16241459399214922
37,1.1266726684570312,CFRPlus,subgame4,0.11926874784549704
38,1.0850588226318358,CFRPlus,subgame4,0.08163419993009699
39,1.0478187561035157,CFRPlus,subgame4,0.046710628293228966
40,1.0123733520507812,CFRPlus,subgame4,0.012297427780561672
41,0.9776648712158204,CFRPlus,subgame4,-0.02258833513971861
42,0.9450876235961914,CFRPlus,subgame4,-0.056477632404728306
43,0.9122265625,CFRPlus,subgame4,-0.09186689596602719
44,0.8817092895507812,CFRPlus,subgame4,-0.12589288099050036
45,0.8497098541259765,CFRPlus,subgame4,-0.1628603358573808
46,0.8198690414428711,CFRPlus,subgame4,-0.19861065703560304
47,0.7914071655273438,CFRPlus,subgame4,-0.23394269582951824
48,0.7610739898681641,CFRPlus,subgame4,-0.2730246986874882
49,0.7330860900878906,CFRPlus,subgame4,-0.3104921350317874
50,0.7080988693237305,CFRPlus,subgame4,-0.34517154910053116
