step,exp,algorithm_name,game_name,log_exp
0,38.43119384765625,CFR,subgame4,3.6488694696070127
1,38.43119384765625,CFR,subgame4,3.6488694696070127
2,33.3556298828125,CFR,subgame4,3.507226570192813
3,26.277133178710937,CFR,subgame4,3.268699100097851
4,22.37552490234375,CFR,subgame4,3.107967723208379
5,19.664593505859376,CFR,subgame4,2.97881973472476
6,17.460294799804686,CFR,subgame4,2.859929434564719
7,15.7877880859375,CFR,subgame4,2.7592367352337956
8,14.260783386230468,CFR,subgame4,2.6575133493980174
9,12.9399755859375,CFR,subgame4,2.5603214023582623
10,11.787452392578125,CFR,subgame4,2.4670356091457464
11,10.76665283203125,CFR,subgame4,2.3764536566090175
12,9.84478302001953,CFR,subgame4,2.2869416722361797
13,9.034314575195312,CFR,subgame4,2.201030057878692
14,8.324541015625,CFR,subgame4,2.1192079010883553
15,7.752835693359375,CFR,subgame4,2.0480586723590073
16,7.292431640625,CFR,subgame4,1.98683704878711
17,6.885597229003906,CFR,subgame4,1.9294318719195487
18,6.5200411987304685,CFR,subgame4,1.8748806947422894
19,6.196230163574219,CFR,subgame4,1.823941068987703
20,5.907738342285156,CFR,subgame4,1.7762630749756234
21,5.651301727294922,CFR,subgame4,1.7318859128331698
22,5.41105224609375,CFR,subgame4,1.68844357414785
23,5.178294067382812,CFR,subgame4,1.644475671409075
24,4.957400360107422,CFR,subgame4,1.6008814823913573
25,4.751390991210937,CFR,subgame4,1.5584374154321456
26,4.561196899414062,CFR,subgame4,1.5175850670266666
27,4.387169342041016,CFR,subgame4,1.4786842223146273
28,4.2265841674804685,CFR,subgame4,1.4413941414155722
29,4.08060791015625,CFR,subgame4,1.4062459749043483
30,3.9471391296386718,CFR,subgame4,1.3729910455245424
31,3.825721893310547,CFR,subgame4,1.3417471797484481
32,3.7162684631347656,CFR,subgame4,1.3127200635343819
33,3.61585693359375,CFR,subgame4,1.2853288769224844
34,3.515782928466797,CFR,subgame4,1.257262239710791
35,3.414012756347656,CFR,subgame4,1.2278883608467142
36,3.2980026245117187,CFR,subgame4,1.1933170199259682
37,3.1664381408691407,CFR,subgame4,1.1526073412929674
38,3.0305809020996093,CFR,subgame4,1.1087543180105057
39,2.932239990234375,CFR,subgame4,1.075766632732817
40,2.8997959899902344,CFR,subgame4,1.0646403862386427
41,2.891652069091797,CFR,subgame4,1.0618279889993785
42,2.8673214721679687,CFR,subgame4,1.0533783090310667
43,2.8237258911132814,CFR,subgame4,1.038057250866605
44,2.763008880615234,CFR,subgame4,1.01632026005672
45,2.694034957885742,CFR,subgame4,0.9910400541050741
46,2.6333016967773437,CFR,subgame4,0.9682384568506774
47,2.5773274993896482,CFR,subgame4,0.9467530091173354
48,2.5245712280273436,CFR,subgame4,0.9260712376256167
49,2.473898391723633,CFR,subgame4,0.9057952026837267
50,2.4240020751953124,CFR,subgame4,0.8854199243103783
51,2.3743975067138674,CFR,subgame4,0.8647437239204047
52,2.3275672149658204,CFR,subgame4,0.8448236083625552
53,2.2829481506347657,CFR,subgame4,0.8254676562230766
54,2.2403298950195314,CFR,subgame4,0.8066231295854056
55,2.1993275451660157,CFR,subgame4,0.7881516523521626
56,2.159960861206055,CFR,subgame4,0.7700901017198962
57,2.1204882049560547,CFR,subgame4,0.751646347528948
58,2.082448501586914,CFR,subgame4,0.7335443656231575
59,2.04870491027832,CFR,subgame4,0.7172078424277688
60,2.0175544738769533,CFR,subgame4,0.7018861214799597
61,1.9832816314697266,CFR,subgame4,0.6847528623831237
62,1.9490294647216797,CFR,subgame4,0.6673315382775838
63,1.916599655151367,CFR,subgame4,0.6505526030002243
64,1.8855284118652345,CFR,subgame4,0.6342081062133169
65,1.854812240600586,CFR,subgame4,0.6177834729314355
66,1.8244247436523438,CFR,subgame4,0.6012647283880497
67,1.7959122467041015,CFR,subgame4,0.5855131082765561
68,1.7693579864501954,CFR,subgame4,0.5706167612674378
69,1.7452882385253907,CFR,subgame4,0.5569197216844418
70,1.722552032470703,CFR,subgame4,0.5438069309795998
71,1.7018444061279296,CFR,subgame4,0.5317126077160683
72,1.681880111694336,CFR,subgame4,0.5199122817775576
73,1.66215087890625,CFR,subgame4,0.5081124738449022
74,1.6428570556640625,CFR,subgame4,0.4964368332398407
75,1.6232369995117188,CFR,subgame4,0.4844223034489101
76,1.6035370635986328,CFR,subgame4,0.47221185407080557
77,1.5831773376464844,CFR,subgame4,0.4594338009329782
78,1.5621949005126954,CFR,subgame4,0.44609181989011176
79,1.5410643005371094,CFR,subgame4,0.43247328196784796
80,1.520919952392578,CFR,subgame4,0.4193153836164854
81,1.5009761810302735,CFR,subgame4,0.4061156837914202
82,1.4814567565917969,CFR,subgame4,0.3930258986698022
83,1.4612112426757813,CFR,subgame4,0.3792657100483047
