step,exp,algorithm_name,game_name,log_exp
0,21.117281188964842,AutoCFRS,subgame3,3.050091718968335
1,21.117281188964842,AutoCFRS,subgame3,3.050091718968335
2,18.17279296875,AutoCFRS,subgame3,2.899925583790244
3,12.834241333007812,AutoCFRS,subgame3,2.552116703344126
4,10.091004638671874,AutoCFRS,subgame3,2.3116443971663485
5,8.545110473632812,AutoCFRS,subgame3,2.145359244937208
6,7.208427734375,AutoCFRS,subgame3,1.9752508601623462
7,6.325117950439453,AutoCFRS,subgame3,1.8445286827305294
8,5.614240875244141,AutoCFRS,subgame3,1.7253063831902735
9,5.025427703857422,AutoCFRS,subgame3,1.6145105655185537
10,4.555574645996094,AutoCFRS,subgame3,1.5163516799438164
11,4.190943908691406,AutoCFRS,subgame3,1.432925985100426
12,3.888755187988281,AutoCFRS,subgame3,1.3580891033305957
13,3.639281005859375,AutoCFRS,subgame3,1.2917861362750378
14,3.4104852294921875,AutoCFRS,subgame3,1.226854577211069
15,3.2268309020996093,AutoCFRS,subgame3,1.1715005107360807
16,3.0653425598144532,AutoCFRS,subgame3,1.1201593281721145
17,2.9185826110839845,AutoCFRS,subgame3,1.0710980912689767
18,2.794610824584961,AutoCFRS,subgame3,1.0276928570500248
19,2.6833537292480467,AutoCFRS,subgame3,0.9870674036954802
20,2.5826204681396483,AutoCFRS,subgame3,0.9488045687996312
21,2.4914701843261717,AutoCFRS,subgame3,0.9128729717105318
22,2.407209625244141,AutoCFRS,subgame3,0.8784682448485279
23,2.3287378692626954,AutoCFRS,subgame3,0.8453264338004781
24,2.253524856567383,AutoCFRS,subgame3,0.812495593292918
25,2.18162109375,AutoCFRS,subgame3,0.7800682214381415
26,2.113183898925781,AutoCFRS,subgame3,0.7481957669934494
27,2.0517313385009768,AutoCFRS,subgame3,0.7186839920804362
28,1.9943270111083984,AutoCFRS,subgame3,0.6903066556403586
29,1.9389349365234374,AutoCFRS,subgame3,0.6621388205265307
30,1.8853456115722655,AutoCFRS,subgame3,0.6341111524079254
31,1.8340267944335937,AutoCFRS,subgame3,0.6065139835604806
32,1.7846783447265624,AutoCFRS,subgame3,0.5792381999610678
33,1.7382046508789062,AutoCFRS,subgame3,0.5528527707045066
34,1.69494873046875,AutoCFRS,subgame3,0.5276524928638865
35,1.654693603515625,AutoCFRS,subgame3,0.5036158578622268
36,1.6179080963134767,AutoCFRS,subgame3,0.48113401622794183
37,1.5834770202636719,AutoCFRS,subgame3,0.45962307490115445
38,1.5513062286376953,AutoCFRS,subgame3,0.43909730418851006
39,1.5220738983154296,AutoCFRS,subgame3,0.4200738116875095
40,1.4946788787841796,AutoCFRS,subgame3,0.40191138697063333
41,1.4677306365966798,AutoCFRS,subgame3,0.38371742329920616
42,1.4420452117919922,AutoCFRS,subgame3,0.3660623919024469
43,1.4164447021484374,AutoCFRS,subgame3,0.3481500011560941
44,1.3910943603515624,AutoCFRS,subgame3,0.33009074698241053
45,1.365482940673828,AutoCFRS,subgame3,0.31150816875495857
46,1.3394753265380859,AutoCFRS,subgame3,0.2922779899285
47,1.3144751739501954,AutoCFRS,subgame3,0.27343747870301854
48,1.289826889038086,AutoCFRS,subgame3,0.25450801482456786
49,1.265354995727539,AutoCFRS,subgame3,0.23535271184414913
50,1.2410293579101563,AutoCFRS,subgame3,0.2159411625987045
51,1.2176533508300782,AutoCFRS,subgame3,0.19692552355013002
52,1.194588851928711,AutoCFRS,subgame3,0.17780206921887567
53,1.1731587219238282,AutoCFRS,subgame3,0.15969987332542385
54,1.1534018325805664,AutoCFRS,subgame3,0.1427156910487595
55,1.1337927627563475,AutoCFRS,subgame3,0.1255684397128371
56,1.1141593551635742,AutoCFRS,subgame3,0.10810017899787899
57,1.0954303741455078,AutoCFRS,subgame3,0.0911473217994686
58,1.0782283020019532,AutoCFRS,subgame3,0.07531923299713204
59,1.0616397857666016,AutoCFRS,subgame3,0.05981468050636858
60,1.045788803100586,AutoCFRS,subgame3,0.044771436174690586
61,1.030416030883789,AutoCFRS,subgame3,0.02996263416986084
62,1.0154364395141602,AutoCFRS,subgame3,0.01531850974380809
63,1.0011022186279297,AutoCFRS,subgame3,0.0011016116309657815
64,0.9872592163085937,AutoCFRS,subgame3,-0.012822643524848692
65,0.9739703369140625,AutoCFRS,subgame3,-0.026374430717055742
66,0.9612019348144532,AutoCFRS,subgame3,-0.03957076220627156
67,0.9489276885986329,AutoCFRS,subgame3,-0.05242268074784681
68,0.9372725296020508,AutoCFRS,subgame3,-0.06478118566937308
69,0.9263900375366211,AutoCFRS,subgame3,-0.076459926175655
70,0.9161761856079101,AutoCFRS,subgame3,-0.08754659043671408
71,0.9064765930175781,AutoCFRS,subgame3,-0.09819007039189333
72,0.8971319198608398,AutoCFRS,subgame3,-0.10855235988743711
73,0.8881560134887695,AutoCFRS,subgame3,-0.11860786055606827
74,0.8792742919921875,AutoCFRS,subgame3,-0.12865837992645507
75,0.8704360580444336,AutoCFRS,subgame3,-0.1387609767573359
76,0.8616553115844726,AutoCFRS,subgame3,-0.1488999588396479
77,0.8528718566894531,AutoCFRS,subgame3,-0.15914596939992978
78,0.8440518188476562,AutoCFRS,subgame3,-0.16954138953195338
79,0.8351603698730469,AutoCFRS,subgame3,-0.18013151284419016
80,0.8262780380249023,AutoCFRS,subgame3,-0.19082395432251525
81,0.8175820541381836,AutoCFRS,subgame3,-0.20140400921318882
82,0.8090804290771484,AutoCFRS,subgame3,-0.21185694897016133
83,0.800936393737793,AutoCFRS,subgame3,-0.22197374363385491
84,0.7931039619445801,AutoCFRS,subgame3,-0.2318009663882809
85,0.7852950859069824,AutoCFRS,subgame3,-0.24169572622055285
86,0.7773078346252441,AutoCFRS,subgame3,-0.2519188235156007
87,0.7691890525817872,AutoCFRS,subgame3,-0.2624184975817565
88,0.7613005828857422,AutoCFRS,subgame3,-0.2727270150249957
89,0.7535309982299805,AutoCFRS,subgame3,-0.2829851227704243
90,0.745807228088379,AutoCFRS,subgame3,-0.2932881195595501
91,0.7380629730224609,AutoCFRS,subgame3,-0.30372612872327454
92,0.7303308296203613,AutoCFRS,subgame3,-0.3142576562390754
93,0.7225484085083008,AutoCFRS,subgame3,-0.324970859844471
94,0.7148879623413086,AutoCFRS,subgame3,-0.3356294445923762
95,0.707494945526123,AutoCFRS,subgame3,-0.34602479362295213
96,0.7003889083862305,AutoCFRS,subgame3,-0.3561195148091531
97,0.6936936569213867,AutoCFRS,subgame3,-0.3657248324680812
98,0.6873932266235352,AutoCFRS,subgame3,-0.37484876823215296
99,0.6815232467651368,AutoCFRS,subgame3,-0.3834249172532408
100,0.675885124206543,AutoCFRS,subgame3,-0.3917321519853997
101,0.6705015754699707,AutoCFRS,subgame3,-0.39972922656895005
102,0.6652858352661133,AutoCFRS,subgame3,-0.40753850320780755
103,0.6603373336791992,AutoCFRS,subgame3,-0.41500446289957754
104,0.6555776786804199,AutoCFRS,subgame3,-0.4222384798543439
105,0.6509850120544434,AutoCFRS,subgame3,-0.4292686599964445
106,0.6464039421081543,AutoCFRS,subgame3,-0.4363306732354405
107,0.6418120574951172,AutoCFRS,subgame3,-0.4434597634851644
108,0.6372756958007812,AutoCFRS,subgame3,-0.4505529135874581
109,0.6325280570983887,AutoCFRS,subgame3,-0.45803070031545945
110,0.6277309226989746,AutoCFRS,subgame3,-0.46564367137201823
111,0.622769889831543,AutoCFRS,subgame3,-0.4735781866400528
112,0.6177347564697265,AutoCFRS,subgame3,-0.48169611030661935
113,0.6126785659790039,AutoCFRS,subgame3,-0.48991484275945074
114,0.6076896286010742,AutoCFRS,subgame3,-0.49809100662942263
115,0.6027973937988281,AutoCFRS,subgame3,-0.5061741357314653
116,0.5979094314575195,AutoCFRS,subgame3,-0.5143159889137547
117,0.5930025100708007,AutoCFRS,subgame3,-0.5225566471589674
118,0.5882645606994629,AutoCFRS,subgame3,-0.5305784991107324
119,0.5836652946472168,AutoCFRS,subgame3,-0.5384275860572488
120,0.5790830993652344,AutoCFRS,subgame3,-0.5463092894877217
121,0.5745768165588379,AutoCFRS,subgame3,-0.5541214803465667
122,0.570126953125,AutoCFRS,subgame3,-0.5618962181723213
123,0.565695743560791,AutoCFRS,subgame3,-0.5696989008600417
124,0.5613134002685547,AutoCFRS,subgame3,-0.5774758836888904
125,0.5571113395690918,AutoCFRS,subgame3,-0.5849901675240499
126,0.5531438827514649,AutoCFRS,subgame3,-0.5921371254949087
127,0.5494264221191406,AutoCFRS,subgame3,-0.5988804137960169
128,0.5460305023193359,AutoCFRS,subgame3,-0.6050804397438972
129,0.5427525901794433,AutoCFRS,subgame3,-0.611101697910032
130,0.5395072555541992,AutoCFRS,subgame3,-0.6170990457104335
131,0.5363043403625488,AutoCFRS,subgame3,-0.6230534798644392
132,0.5330746078491211,AutoCFRS,subgame3,-0.6290938874093333
133,0.5298042106628418,AutoCFRS,subgame3,-0.6352477545297671
134,0.5264805221557617,AutoCFRS,subgame3,-0.6415409430482554
135,0.5230880355834961,AutoCFRS,subgame3,-0.6480055010072766
136,0.519675521850586,AutoCFRS,subgame3,-0.6545506586146509
137,0.5162709999084473,AutoCFRS,subgame3,-0.6611234577454536
138,0.5129710960388184,AutoCFRS,subgame3,-0.6675357784029469
139,0.509725456237793,AutoCFRS,subgame3,-0.6738830193129579
140,0.5064805603027344,AutoCFRS,subgame3,-0.6802693364786454
141,0.5031979942321777,AutoCFRS,subgame3,-0.6867715596289345
142,0.49991971969604493,AutoCFRS,subgame3,-0.6933077540590897
143,0.4966822624206543,AutoCFRS,subgame3,-0.6998047683567833
144,0.49349510192871093,AutoCFRS,subgame3,-0.706242345327641
145,0.4903190803527832,AutoCFRS,subgame3,-0.7126989154125887
146,0.4871310615539551,AutoCFRS,subgame3,-0.7192220718719077
147,0.48392745971679685,AutoCFRS,subgame3,-0.7258202601163164
148,0.48071868896484377,AutoCFRS,subgame3,-0.732473026192577
149,0.4774895095825195,AutoCFRS,subgame3,-0.7392130887633763
150,0.4742564582824707,AutoCFRS,subgame3,-0.7460070523736618
151,0.4710523986816406,AutoCFRS,subgame3,-0.7527859412986622
152,0.4680422592163086,AutoCFRS,subgame3,-0.7591966896703166
153,0.46511619567871093,AutoCFRS,subgame3,-0.765468021430359
154,0.4623000717163086,AutoCFRS,subgame3,-0.7715410928585975
155,0.459604434967041,AutoCFRS,subgame3,-0.7773890834304188
156,0.45703998565673826,AutoCFRS,subgame3,-0.7829843959488767
157,0.45450313568115236,AutoCFRS,subgame3,-0.7885504661999487
158,0.45195556640625,AutoCFRS,subgame3,-0.7941714083930524
159,0.4493861198425293,AutoCFRS,subgame3,-0.7998728056835701
160,0.44678669929504394,AutoCFRS,subgame3,-0.8056739810416417
161,0.44420499801635743,AutoCFRS,subgame3,-0.811469115859857
162,0.4416024971008301,AutoCFRS,subgame3,-0.8173451293685042
163,0.43901472091674804,AutoCFRS,subgame3,-0.823222333629206
164,0.43647113800048826,AutoCFRS,subgame3,-0.8290330273078684
165,0.4339576625823975,AutoCFRS,subgame3,-0.8348083012936662
166,0.4314573097229004,AutoCFRS,subgame3,-0.8405867079465141
167,0.4289858627319336,AutoCFRS,subgame3,-0.846331314601932
168,0.4265178680419922,AutoCFRS,subgame3,-0.8521010183394642
169,0.42405720710754397,AutoCFRS,subgame3,-0.8578869104279381
170,0.4216150283813477,AutoCFRS,subgame3,-0.8636626363244753
171,0.4192231750488281,AutoCFRS,subgame3,-0.8693518635128831
172,0.4168699264526367,AutoCFRS,subgame3,-0.8749810328147668
173,0.4145427131652832,AutoCFRS,subgame3,-0.8805792622724252
174,0.412235164642334,AutoCFRS,subgame3,-0.8861613045032712
175,0.40992595672607424,AutoCFRS,subgame3,-0.8917787289437648
176,0.4076488399505615,AutoCFRS,subgame3,-0.8973491615768578
177,0.405391788482666,AutoCFRS,subgame3,-0.9029013005155415
178,0.40321035385131837,AutoCFRS,subgame3,-0.9082968833599451
179,0.4010888671875,AutoCFRS,subgame3,-0.9135722622943931
180,0.39901002883911135,AutoCFRS,subgame3,-0.9187687274730346
181,0.3969831657409668,AutoCFRS,subgame3,-0.9238614028691544
182,0.3949962425231934,AutoCFRS,subgame3,-0.9288790267257707
183,0.39304527282714846,AutoCFRS,subgame3,-0.9338304757142031
184,0.391109790802002,AutoCFRS,subgame3,-0.9387669635222475
185,0.3891568088531494,AutoCFRS,subgame3,-0.9437729089980844
186,0.3872156810760498,AutoCFRS,subgame3,-0.9487734257529403
187,0.38532463073730466,AutoCFRS,subgame3,-0.9536691032647296
188,0.3834517860412598,AutoCFRS,subgame3,-0.9585413869616449
189,0.3816220664978027,AutoCFRS,subgame3,-0.9633245148277753
190,0.3798037528991699,AutoCFRS,subgame3,-0.9681005994016652
191,0.3780142593383789,AutoCFRS,subgame3,-0.9728233609566438
192,0.37627769470214845,AutoCFRS,subgame3,-0.9774278584461373
193,0.37456140518188474,AutoCFRS,subgame3,-0.981999523693058
194,0.37287118911743167,AutoCFRS,subgame3,-0.9865222564678214
195,0.3712289810180664,AutoCFRS,subgame3,-0.9909362072543716
196,0.36961989402770995,AutoCFRS,subgame3,-0.9952801148306175
197,0.3680040168762207,AutoCFRS,subgame3,-0.9996614254482662
198,0.3663772010803223,AutoCFRS,subgame3,-1.004091872243921
199,0.3647407341003418,AutoCFRS,subgame3,-1.0085684953279823
200,0.3630709362030029,AutoCFRS,subgame3,-1.0131570472714126
201,0.36136240005493164,AutoCFRS,subgame3,-1.0178739459295634
202,0.3596246910095215,AutoCFRS,subgame3,-1.022694316312681
203,0.3578438568115234,AutoCFRS,subgame3,-1.027658541882083
204,0.35600646018981935,AutoCFRS,subgame3,-1.032806401694138
205,0.3541813087463379,AutoCFRS,subgame3,-1.0379463253636447
206,0.352356014251709,AutoCFRS,subgame3,-1.0431132103844114
207,0.35054414749145507,AutoCFRS,subgame3,-1.0482686246861705
208,0.34873552322387696,AutoCFRS,subgame3,-1.053441457177315
209,0.3469277095794678,AutoCFRS,subgame3,-1.0586388504811008
210,0.34512742042541505,AutoCFRS,subgame3,-1.063841595571579
211,0.3433412265777588,AutoCFRS,subgame3,-1.069030496658525
212,0.34152963638305667,AutoCFRS,subgame3,-1.074320820770225
213,0.3397473239898682,AutoCFRS,subgame3,-1.0795531023914153
214,0.3379932975769043,AutoCFRS,subgame3,-1.0847292133498578
215,0.3362625312805176,AutoCFRS,subgame3,-1.0898630810117622
216,0.33454792976379394,AutoCFRS,subgame3,-1.0949751218944306
217,0.33288805961608886,AutoCFRS,subgame3,-1.099949002824269
218,0.3312745475769043,AutoCFRS,subgame3,-1.1048077985348699
219,0.3297145843505859,AutoCFRS,subgame3,-1.109527894667192
220,0.3282002830505371,AutoCFRS,subgame3,-1.1141312378934376
221,0.3267526912689209,AutoCFRS,subgame3,-1.118551690034538
222,0.32533065795898436,AutoCFRS,subgame3,-1.1229132047576957
223,0.3239437484741211,AutoCFRS,subgame3,-1.1271853940833927
224,0.3225485610961914,AutoCFRS,subgame3,-1.1315015770394408
225,0.32113592147827147,AutoCFRS,subgame3,-1.1358908140774124
226,0.319741907119751,AutoCFRS,subgame3,-1.1402411488677238
227,0.31835500717163084,AutoCFRS,subgame3,-1.1445881441313108
228,0.31695600509643557,AutoCFRS,subgame3,-1.1489922999211573
229,0.315557975769043,AutoCFRS,subgame3,-1.1534128555018874
230,0.3141995048522949,AutoCFRS,subgame3,-1.1577271290616196
231,0.3128167915344238,AutoCFRS,subgame3,-1.1621375903757394
232,0.31139646530151366,AutoCFRS,subgame3,-1.1666883706373055
233,0.30994370460510257,AutoCFRS,subgame3,-1.1713645960419234
234,0.3084687519073486,AutoCFRS,subgame3,-1.1761347311806958
235,0.30697237014770506,AutoCFRS,subgame3,-1.1809975349640156
236,0.3054636764526367,AutoCFRS,subgame3,-1.185924406121536
237,0.30397725105285645,AutoCFRS,subgame3,-1.190802412438946
238,0.30253665924072265,AutoCFRS,subgame3,-1.1955528212812248
239,0.3011216449737549,AutoCFRS,subgame3,-1.2002409597488384
240,0.2997183322906494,AutoCFRS,subgame3,-1.2049121377259522
241,0.2983391189575195,AutoCFRS,subgame3,-1.2095244564097394
242,0.29697116851806643,AutoCFRS,subgame3,-1.214120220588334
243,0.29561594009399417,AutoCFRS,subgame3,-1.218694166822067
244,0.2943116760253906,AutoCFRS,subgame3,-1.2231159506411806
245,0.2930237579345703,AutoCFRS,subgame3,-1.2275015881513662
246,0.29173955917358396,AutoCFRS,subgame3,-1.2318937953501516
247,0.2904420566558838,AutoCFRS,subgame3,-1.2363511833221705
248,0.28913516998291017,AutoCFRS,subgame3,-1.2408609840109934
249,0.2878182029724121,AutoCFRS,subgame3,-1.2454262378409637
250,0.28650521278381347,AutoCFRS,subgame3,-1.249998548284964
251,0.28520540237426756,AutoCFRS,subgame3,-1.2545456482151336
252,0.28390668869018554,AutoCFRS,subgame3,-1.2591096557589567
253,0.28260019302368167,AutoCFRS,subgame3,-1.2637221257040534
254,0.2812859535217285,AutoCFRS,subgame3,-1.2683834988897482
255,0.2799562072753906,AutoCFRS,subgame3,-1.2731220906329384
256,0.27860800743103026,AutoCFRS,subgame3,-1.277949476373119
257,0.2772611427307129,AutoCFRS,subgame3,-1.2827954633673337
258,0.2759177970886231,AutoCFRS,subgame3,-1.2876522942625501
259,0.2745880126953125,AutoCFRS,subgame3,-1.2924834402962642
260,0.27328273773193357,AutoCFRS,subgame3,-1.2972483503849315
261,0.2719870471954346,AutoCFRS,subgame3,-1.3020008344250567
262,0.270712833404541,AutoCFRS,subgame3,-1.3066966752678801
263,0.2694318389892578,AutoCFRS,subgame3,-1.3114398371737892
264,0.2681576156616211,AutoCFRS,subgame3,-1.3161803532046
265,0.2668758487701416,AutoCFRS,subgame3,-1.3209717146009647
266,0.2656114673614502,AutoCFRS,subgame3,-1.32572068700522
267,0.2643828773498535,AutoCFRS,subgame3,-1.330356933503113
268,0.26319297790527346,AutoCFRS,subgame3,-1.3348677595780944
269,0.26201763153076174,AutoCFRS,subgame3,-1.339343481566371
270,0.260861873626709,AutoCFRS,subgame3,-1.343764231566718
271,0.25970490455627443,AutoCFRS,subgame3,-1.3482092750228583
272,0.25861371994018556,AutoCFRS,subgame3,-1.3524197593719711
273,0.2575330543518066,AutoCFRS,subgame3,-1.3566072007018264
274,0.25653532981872557,AutoCFRS,subgame3,-1.3604888857716317
275,0.25564529418945314,AutoCFRS,subgame3,-1.3639643648641393
276,0.25481313705444336,AutoCFRS,subgame3,-1.3672247983147687
277,0.25396889686584473,AutoCFRS,subgame3,-1.3705434727456918
278,0.2531023216247559,AutoCFRS,subgame3,-1.3739614387162895
279,0.2522265338897705,AutoCFRS,subgame3,-1.3774276512718693
280,0.2513314914703369,AutoCFRS,subgame3,-1.3809825280365031
281,0.250401086807251,AutoCFRS,subgame3,-1.3846912994810638
282,0.24944086074829103,AutoCFRS,subgame3,-1.3885334229558413
283,0.2484574794769287,AutoCFRS,subgame3,-1.3924835568309788
