step,exp,algorithm_name,game_name,log_exp
0,27.81675537109375,CFRPlus,subgame3,3.325638550329572
1,27.81675537109375,CFRPlus,subgame3,3.325638550329572
2,20.209498901367187,CFRPlus,subgame3,3.006152736519677
3,13.939666137695312,CFRPlus,subgame3,2.634738455095452
4,8.983371276855468,CFRPlus,subgame3,2.195375232446674
5,6.013040161132812,CFRPlus,subgame3,1.7939304710859854
6,4.264922637939453,CFRPlus,subgame3,1.4504240419607153
7,3.299656982421875,CFRPlus,subgame3,1.1938185183491639
8,2.6959912109375,CFRPlus,subgame3,0.9917659330067274
9,2.318824920654297,CFRPlus,subgame3,0.8410605576459317
10,2.0725927734375,CFRPlus,subgame3,0.7288003710483532
11,1.8869562530517578,CFRPlus,subgame3,0.6349650827852737
12,1.743940658569336,CFRPlus,subgame3,0.556147298858196
13,1.6329217529296876,CFRPlus,subgame3,0.4903708966919279
14,1.538603515625,CFRPlus,subgame3,0.43087519699069116
15,1.4671248626708984,CFRPlus,subgame3,0.3833046098339195
16,1.4115284729003905,CFRPlus,subgame3,0.3446731405946627
17,1.3510320281982422,CFRPlus,subgame3,0.30086876572758176
18,1.289640884399414,CFRPlus,subgame3,0.25436379543100945
19,1.2433014297485352,CFRPlus,subgame3,0.21777028493872144
20,1.1920938110351562,CFRPlus,subgame3,0.17571126607928272
21,1.1447081756591797,CFRPlus,subgame3,0.1351497361017972
22,1.100829849243164,CFRPlus,subgame3,0.09606430378422053
23,1.0620525932312013,CFRPlus,subgame3,0.060203444410106596
24,1.0279713439941407,CFRPlus,subgame3,0.02758729115236358
25,0.9986188125610351,CFRPlus,subgame3,-0.0013821421575337686
26,0.9729754638671875,CFRPlus,subgame3,-0.027396414105670997
27,0.9511129760742187,CFRPlus,subgame3,-0.05012242635879379
28,0.9317631912231445,CFRPlus,subgame3,-0.07067658325247866
29,0.9136351776123047,CFRPlus,subgame3,-0.09032393642991424
30,0.895463695526123,CFRPlus,subgame3,-0.11041359931253403
31,0.8802942276000977,CFRPlus,subgame3,-0.12749907784667286
32,0.8641568565368652,CFRPlus,subgame3,-0.1460009797380607
33,0.8464840316772461,CFRPlus,subgame3,-0.1666639415239719
34,0.8316808700561523,CFRPlus,subgame3,-0.18430648138662847
35,0.8149911880493164,CFRPlus,subgame3,-0.20457797800915448
36,0.7969004821777343,CFRPlus,subgame3,-0.22702547351181587
37,0.7814625358581543,CFRPlus,subgame3,-0.24658806903086383
38,0.7657907104492188,CFRPlus,subgame3,-0.2668463705306447
39,0.7498516273498536,CFRPlus,subgame3,-0.28787992222295145
40,0.7366375541687011,CFRPlus,subgame3,-0.305659293147361
41,0.7227038955688476,CFRPlus,subgame3,-0.32475569040906094
42,0.707873878479004,CFRPlus,subgame3,-0.34548933889834915
43,0.6966075420379638,CFRPlus,subgame3,-0.36153309418096324
44,0.6844475555419922,CFRPlus,subgame3,-0.37914325436639257
45,0.6726688480377198,CFRPlus,subgame3,-0.39650212387120765
46,0.6610804843902588,CFRPlus,subgame3,-0.41387968498415106
47,0.6500528049468994,CFRPlus,subgame3,-0.43070168101226747
48,0.6398430252075196,CFRPlus,subgame3,-0.4465324058260396
49,0.6289234828948974,CFRPlus,subgame3,-0.46374567849725723
50,0.6189102935791015,CFRPlus,subgame3,-0.47979493831970893
51,0.6084716987609863,CFRPlus,subgame3,-0.496804877478429
52,0.5988391304016113,CFRPlus,subgame3,-0.5127622805396704
53,0.5895805549621582,CFRPlus,subgame3,-0.5283439187014777
54,0.5808198356628418,CFRPlus,subgame3,-0.5433146637426722
55,0.5723046112060547,CFRPlus,subgame3,-0.5580838922763627
56,0.563842945098877,CFRPlus,subgame3,-0.572979532399715
57,0.5555041599273681,CFRPlus,subgame3,-0.5878791813123675
58,0.5471011924743653,CFRPlus,subgame3,-0.6031214982869397
59,0.5394201564788819,CFRPlus,subgame3,-0.6172605006415719
60,0.5313740921020508,CFRPlus,subgame3,-0.6322890008869981
61,0.5233673286437989,CFRPlus,subgame3,-0.6474717122256776
62,0.5160405921936035,CFRPlus,subgame3,-0.6615698495527964
63,0.5097237777709961,CFRPlus,subgame3,-0.6738863122023748
64,0.5029271697998047,CFRPlus,subgame3,-0.6873099110162085
65,0.4968379783630371,CFRPlus,subgame3,-0.6994913053043647
66,0.49133106231689455,CFRPlus,subgame3,-0.7106371170617938
67,0.4855519962310791,CFRPlus,subgame3,-0.7224688986721302
68,0.47935651779174804,CFRPlus,subgame3,-0.7353106624059621
69,0.4738008689880371,CFRPlus,subgame3,-0.7469681531771646
70,0.46970578193664553,CFRPlus,subgame3,-0.7556487761747392
71,0.4639337635040283,CFRPlus,subgame3,-0.7680134880146898
72,0.4580619621276856,CFRPlus,subgame3,-0.7807508155302179
73,0.4534373474121094,CFRPlus,subgame3,-0.790898172417298
74,0.4472927474975586,CFRPlus,subgame3,-0.8045419826306092
75,0.442061128616333,CFRPlus,subgame3,-0.8163071064300549
76,0.4363677978515625,CFRPlus,subgame3,-0.8292698181868358
77,0.4306212139129639,CFRPlus,subgame3,-0.8425264293272591
78,0.4255347633361816,CFRPlus,subgame3,-0.8544086343384444
79,0.41932771682739256,CFRPlus,subgame3,-0.8691025243729004
80,0.4142445182800293,CFRPlus,subgame3,-0.8812988556416458
81,0.40862241744995115,CFRPlus,subgame3,-0.894963734055743
82,0.4025964546203613,CFRPlus,subgame3,-0.9098205720239607
83,0.3979013919830322,CFRPlus,subgame3,-0.9215510632315929
84,0.39285305976867674,CFRPlus,subgame3,-0.9343196307469398
85,0.3874641513824463,CFRPlus,subgame3,-0.9481319470297153
86,0.38278057098388674,CFRPlus,subgame3,-0.9602933756969373
87,0.37777902603149416,CFRPlus,subgame3,-0.9734458415185486
88,0.37354236602783203,CFRPlus,subgame3,-0.9847238510485453
89,0.368922758102417,CFRPlus,subgame3,-0.9971679844894237
