step,exp,algorithm_name,game_name,log_exp
0,4.157665252685547,LinearCFR,bigleduc,1.4249536793853412
20,0.27850988507270813,LinearCFR,bigleduc,-1.2783017262672867
40,0.08203151449561119,LinearCFR,bigleduc,-2.500651782433887
60,0.0401054210960865,LinearCFR,bigleduc,-3.21624376437829
80,0.027488723397254944,LinearCFR,bigleduc,-3.5939794166881374
100,0.019727837294340134,LinearCFR,bigleduc,-3.925724580042449
120,0.015960222110152245,LinearCFR,bigleduc,-4.137655770381104
140,0.013890728820115328,LinearCFR,bigleduc,-4.276533652741796
160,0.012043958995491266,LinearCFR,bigleduc,-4.419192072927457
180,0.010456852614879608,LinearCFR,bigleduc,-4.5604977628630605
200,0.00964459078386426,LinearCFR,bigleduc,-4.641358061325021
220,0.008926626294851303,LinearCFR,bigleduc,-4.7187167500055915
240,0.007929887855425477,LinearCFR,bigleduc,-4.837116385248053
260,0.007737824693322182,LinearCFR,bigleduc,-4.861634678256111
280,0.006985993590205908,LinearCFR,bigleduc,-4.963848050117828
300,0.00705817760899663,LinearCFR,bigleduc,-4.953568389835325
320,0.006708601489663124,LinearCFR,bigleduc,-5.004364771530165
340,0.00703647849150002,LinearCFR,bigleduc,-4.956647448236648
360,0.006014915416017175,LinearCFR,bigleduc,-5.113512991829402
380,0.0056913746520876884,LinearCFR,bigleduc,-5.168803469145703
400,0.005732379853725433,LinearCFR,bigleduc,-5.161624502243753
420,0.0054623279720544815,LinearCFR,bigleduc,-5.209880211586401
440,0.0052072417456656694,LinearCFR,bigleduc,-5.257704978825943
460,0.0051012360490858555,LinearCFR,bigleduc,-5.278272406051065
480,0.004861800465732813,LinearCFR,bigleduc,-5.326346443475226
500,0.004878690466284752,LinearCFR,bigleduc,-5.322878442201397
520,0.004441635683178902,LinearCFR,bigleduc,-5.416732573267193
540,0.004429900553077459,LinearCFR,bigleduc,-5.4193781436923105
560,0.004152063746005297,LinearCFR,bigleduc,-5.484149780152279
580,0.004040445550344884,LinearCFR,bigleduc,-5.511400308351161
600,0.003833448514342308,LinearCFR,bigleduc,-5.5639904855127185
620,0.0036395348142832518,LinearCFR,bigleduc,-5.615899403774215
640,0.003476083860732615,LinearCFR,bigleduc,-5.661848946227716
660,0.0035168048925697803,LinearCFR,bigleduc,-5.650202402556617
680,0.0034794012317433953,LinearCFR,bigleduc,-5.660895059843599
700,0.003425353905186057,LinearCFR,bigleduc,-5.676550482624792
720,0.0033060871064662933,LinearCFR,bigleduc,-5.711989931936973
740,0.0031380931613966823,LinearCFR,bigleduc,-5.764139936967722
760,0.0031615683110430837,LinearCFR,bigleduc,-5.756687073536905
780,0.0030373636400327086,LinearCFR,bigleduc,-5.7967653634934555
800,0.002845947863534093,LinearCFR,bigleduc,-5.861859098690254
820,0.0028437674045562744,LinearCFR,bigleduc,-5.862625555000218
840,0.002947330242022872,LinearCFR,bigleduc,-5.82685552109671
860,0.0027246952522546053,LinearCFR,bigleduc,-5.9053986911558285
880,0.00267868977971375,LinearCFR,bigleduc,-5.922427492170667
900,0.0027155705029144883,LinearCFR,bigleduc,-5.908753217683532
920,0.0024597662268206477,LinearCFR,bigleduc,-6.007688963301183
940,0.002577837905846536,LinearCFR,bigleduc,-5.9608042523742135
960,0.0025800103321671486,LinearCFR,bigleduc,-5.959961875340681
980,0.0024806701112538576,LinearCFR,bigleduc,-5.9992265491536045
1000,0.0023875985061749816,LinearCFR,bigleduc,-6.037467227329641
1020,0.002376301446929574,LinearCFR,bigleduc,-6.042210013925904
1040,0.0023589760530740023,LinearCFR,bigleduc,-6.049527629912065
1060,0.0021511552622541785,LinearCFR,bigleduc,-6.141750249872312
1080,0.0021731051383540034,LinearCFR,bigleduc,-6.131598194914204
1100,0.002208331017754972,LinearCFR,bigleduc,-6.115518244342297
1120,0.0022288340842351317,LinearCFR,bigleduc,-6.106276662416068
1140,0.0021051933290436864,LinearCFR,bigleduc,-6.1633479732889835
1160,0.0024277246557176113,LinearCFR,bigleduc,-6.020800815956263
1180,0.0023403429659083486,LinearCFR,bigleduc,-6.057457793724867
1200,0.0023318331222981215,LinearCFR,bigleduc,-6.061100572960889
1220,0.0023196034599095583,LinearCFR,bigleduc,-6.066359030365602
1240,0.0021785657154396176,LinearCFR,bigleduc,-6.129088547408627
1260,0.0020637749694287777,LinearCFR,bigleduc,-6.183218463746181
1280,0.0020568888867273927,LinearCFR,bigleduc,-6.186560686917892
1300,0.002082619466818869,LinearCFR,bigleduc,-6.174128818548835
1320,0.0022072619758546352,LinearCFR,bigleduc,-6.116002456507128
1340,0.0020624976605176926,LinearCFR,bigleduc,-6.183837574050534
1360,0.002016743877902627,LinearCFR,bigleduc,-6.206271009777122
1380,0.0019175771158188581,LinearCFR,bigleduc,-6.256692808676854
1400,0.0020909891463816166,LinearCFR,bigleduc,-6.170118049184398
1420,0.002083922387100756,LinearCFR,bigleduc,-6.173503398058637
1440,0.0019065699307247996,LinearCFR,bigleduc,-6.262449499179483
1460,0.0019278639229014516,LinearCFR,bigleduc,-6.251342664692587
1480,0.0018563633784651756,LinearCFR,bigleduc,-6.289135877970691
1500,0.0018272135639563203,LinearCFR,bigleduc,-6.304963115174006
1520,0.0019402502803131938,LinearCFR,bigleduc,-6.2449383037573165
1540,0.0019929491681978106,LinearCFR,bigleduc,-6.218139743245929
1560,0.0018557085422798991,LinearCFR,bigleduc,-6.289488692359016
1580,0.0018511833623051643,LinearCFR,bigleduc,-6.291930189084068
1600,0.0017076306394301355,LinearCFR,bigleduc,-6.372648460262912
