step,exp,game_name,algorithm_name,log_exp
0,3000.2666666666664,NFG-5,CFRPlus,8.006456452588752
20,14.947385135086753,NFG-5,CFRPlus,2.704536377186564
40,4.321077233160427,NFG-5,CFRPlus,1.463504730698976
60,2.3006500349710186,NFG-5,CFRPlus,0.8331917069049357
80,1.5856774192127836,NFG-5,CFRPlus,0.46101170984761813
100,1.252163125500661,NFG-5,CFRPlus,0.22487255612408524
120,1.0696418985099048,NFG-5,CFRPlus,0.06732391816806764
140,0.9586673511553052,NFG-5,CFRPlus,-0.04221113480889826
160,0.885922743935674,NFG-5,CFRPlus,-0.12112552863975301
180,0.835447187524315,NFG-5,CFRPlus,-0.17978814356776593
200,0.7988166275831377,NFG-5,CFRPlus,-0.22462386195464484
220,0.771243925499455,NFG-5,CFRPlus,-0.2597505799693039
240,0.7498452861537098,NFG-5,CFRPlus,-0.28788837885987145
260,0.7327993967425755,NFG-5,CFRPlus,-0.31088328884502325
280,0.7189100809023944,NFG-5,CFRPlus,-0.33001899041376836
300,0.7073654308468613,NFG-5,CFRPlus,-0.346207871305791
320,0.6975986512805381,NFG-5,CFRPlus,-0.3601113397600244
340,0.6892043340132625,NFG-5,CFRPlus,-0.3722174858785142
360,0.6818862932622562,NFG-5,CFRPlus,-0.3828923604608148
380,0.675424062626548,NFG-5,CFRPlus,-0.3924145444421061
400,0.6696507962492183,NFG-5,CFRPlus,-0.40099890209689676
420,0.6644383441781724,NFG-5,CFRPlus,-0.4088131904185753
440,0.6596869585446563,NFG-5,CFRPlus,-0.4159898617153433
460,0.6553180583742628,NFG-5,CFRPlus,-0.4226345759010589
480,0.65126905680624,NFG-5,CFRPlus,-0.42883242445210146
500,0.6474896052113999,NFG-5,CFRPlus,-0.43465253926487446
520,0.6439388274074513,NFG-5,CFRPlus,-0.4401515458872229
540,0.6405832565395058,NFG-5,CFRPlus,-0.44537617930210155
560,0.6373952777711642,NFG-5,CFRPlus,-0.4503652856062565
580,0.6343519398700835,NFG-5,CFRPlus,-0.4551513683564071
600,0.6314340390977753,NFG-5,CFRPlus,-0.45976179379857574
620,0.6286254063616531,NFG-5,CFRPlus,-0.4642197380608625
640,0.6259123476744402,NFG-5,CFRPlus,-0.4685449373751031
660,0.6232832013652388,NFG-5,CFRPlus,-0.4727542866531917
680,0.6207279850082484,NFG-5,CFRPlus,-0.47686232037258564
700,0.6182381118787923,NFG-5,CFRPlus,-0.4808816014289827
720,0.6158061617178008,NFG-5,CFRPlus,-0.48482303750444605
740,0.6134256942335232,NFG-5,CFRPlus,-0.4886961399602914
760,0.6110910964707272,NFG-5,CFRPlus,-0.49250923686384646
780,0.6087974571961025,NFG-5,CFRPlus,-0.4962696491909157
800,0.6065404629692784,NFG-5,CFRPlus,-0.4999838372928645
820,0.6043163117235778,NFG-5,CFRPlus,-0.5036575232210572
840,0.6021216405639503,NFG-5,CFRPlus,-0.5072957933473783
860,0.5999534651700218,NFG-5,CFRPlus,-0.5109031848237354
880,0.5978091287199332,NFG-5,CFRPlus,-0.5144837587237453
900,0.5940800446139262,NFG-5,CFRPlus,-0.5207412134558642
920,0.5781541655630249,NFG-5,CFRPlus,-0.5479147234464838
940,0.5495085787229587,NFG-5,CFRPlus,-0.5987308933896086
960,0.511965011639708,NFG-5,CFRPlus,-0.6694989929188793
980,0.4705606623527867,NFG-5,CFRPlus,-0.753830396593316
1000,0.4335616640162307,NFG-5,CFRPlus,-0.8357212460120825
1020,0.4069034170728151,NFG-5,CFRPlus,-0.8991794261901055
1040,0.3925782031756456,NFG-5,CFRPlus,-0.935019517846469
1060,0.3913635521558659,NFG-5,CFRPlus,-0.9381183500837345
1080,0.39484818967305835,NFG-5,CFRPlus,-0.9292539178963202
1100,0.3881477229082756,NFG-5,CFRPlus,-0.9463692826727734
1120,0.37052158854880757,NFG-5,CFRPlus,-0.9928435672558098
1140,0.3449440695885912,NFG-5,CFRPlus,-1.0643729922276985
1160,0.31545038192436264,NFG-5,CFRPlus,-1.15375387743737
1180,0.2888122656480796,NFG-5,CFRPlus,-1.2419784017847286
1200,0.27209112472013897,NFG-5,CFRPlus,-1.3016182514384707
1220,0.275870559613979,NFG-5,CFRPlus,-1.2878235101796156
1240,0.2725389310023548,NFG-5,CFRPlus,-1.299973809019535
1260,0.26984392110974387,NFG-5,CFRPlus,-1.3099115570945337
1280,0.2683942072724081,NFG-5,CFRPlus,-1.3152984565601074
1300,0.27014479565028005,NFG-5,CFRPlus,-1.3087971835443688
1320,0.2802710817741839,NFG-5,CFRPlus,-1.2719979949735372
1340,0.29321204742451684,NFG-5,CFRPlus,-1.226859220371371
1360,0.305284828692388,NFG-5,CFRPlus,-1.1865100735897467
1380,0.31328721287001954,NFG-5,CFRPlus,-1.160634896188168
1400,0.3159424283188627,NFG-5,CFRPlus,-1.1521952708579906
1420,0.3126191086975177,NFG-5,CFRPlus,-1.1627697345920076
1440,0.3056705811018513,NFG-5,CFRPlus,-1.1852472892538028
1460,0.3024033633010793,NFG-5,CFRPlus,-1.1959935127112298
1480,0.30482832777112445,NFG-5,CFRPlus,-1.1880065206065542
1500,0.311777098385952,NFG-5,CFRPlus,-1.1654667747482859
1520,0.3216848458472696,NFG-5,CFRPlus,-1.1341829523208398
1540,0.3316290453348425,NFG-5,CFRPlus,-1.1037382680766823
1560,0.33854507032751613,NFG-5,CFRPlus,-1.0830980482921753
1580,0.3410417596010361,NFG-5,CFRPlus,-1.0757503470233736
1600,0.338468188459985,NFG-5,CFRPlus,-1.0833251690076522
1620,0.33181279627498883,NFG-5,CFRPlus,-1.103184335739828
1640,0.3269703213035027,NFG-5,CFRPlus,-1.1178858727436178
1660,0.32713688373177957,NFG-5,CFRPlus,-1.1173765909910403
1680,0.33157717830349226,NFG-5,CFRPlus,-1.103894681058368
1700,0.3391030919614631,NFG-5,CFRPlus,-1.0814511117515564
1720,0.3475210353117755,NFG-5,CFRPlus,-1.0569300825380585
1740,0.3538612431818553,NFG-5,CFRPlus,-1.038850411100899
1760,0.3548820902407444,NFG-5,CFRPlus,-1.0359696848444002
1780,0.34869336682714797,NFG-5,CFRPlus,-1.0535623480591862
1800,0.3363665424750881,NFG-5,CFRPlus,-1.089553813394712
1820,0.32286831586745635,NFG-5,CFRPlus,-1.1305107297008032
1840,0.30859904488928136,NFG-5,CFRPlus,-1.1757124340375116
1860,0.2944183230779637,NFG-5,CFRPlus,-1.2227536553482552
1880,0.283015202890731,NFG-5,CFRPlus,-1.2622546623198447
1900,0.2757935154748466,NFG-5,CFRPlus,-1.288102825593152
1920,0.2720836265697324,NFG-5,CFRPlus,-1.3016458093153815
1940,0.270962247894389,NFG-5,CFRPlus,-1.3057757744692817
1960,0.27100914954868616,NFG-5,CFRPlus,-1.3056026965000918
1980,0.27029967686539114,NFG-5,CFRPlus,-1.308224021167001
2000,0.26744497202603806,NFG-5,CFRPlus,-1.3188414458598963
2020,0.2617298455919213,NFG-5,CFRPlus,-1.340442430889753
2040,0.25270473256769405,NFG-5,CFRPlus,-1.3755335367550687
2060,0.2413246783411436,NFG-5,CFRPlus,-1.4216120391349367
2080,0.23135358634800876,NFG-5,CFRPlus,-1.4638080619208442
