step,exp,game_name,algorithm_name,log_exp
0,3000.2666666666664,NFG-5,CFR,8.006456452588752
20,150.62890045922492,NFG-5,CFR,5.0148191990746245
40,75.64594093538938,NFG-5,CFR,4.32606378295068
60,50.65075681156168,NFG-5,CFR,3.924954172568485
80,38.15251645689485,NFG-5,CFR,3.641591717727924
100,30.653053518302944,NFG-5,CFR,3.422732282813185
120,25.652979188973717,NFG-5,CFR,3.244659712590428
140,22.081126818151244,NFG-5,CFR,3.094723253537496
160,19.40191306357708,NFG-5,CFR,2.9653716727320774
180,17.31779160896683,NFG-5,CFR,2.851734389748846
200,15.65023465099716,NFG-5,CFR,2.750485910547698
220,14.285633575205821,NFG-5,CFR,2.6592543871812255
240,13.148249293938632,NFG-5,CFR,2.5762886162199288
260,12.185647043702827,NFG-5,CFR,2.5002587873253344
280,11.3603734122235,NFG-5,CFR,2.430131283547095
300,10.644962554675077,NFG-5,CFR,2.365086780694829
320,10.018815078823666,NFG-5,CFR,2.3044648330575526
340,9.466178500117017,NFG-5,CFR,2.2477252882803853
360,8.974800878409082,NFG-5,CFR,2.1944207478785396
380,8.535009622032735,NFG-5,CFR,2.144176483607542
400,8.139066650648784,NFG-5,CFR,2.096675511357791
420,7.780707797279151,NFG-5,CFR,2.0516473105662176
440,7.454807827965603,NFG-5,CFR,2.0088591702809127
460,7.157132847602778,NFG-5,CFR,1.968109460495994
480,6.884154604311269,NFG-5,CFR,1.929222336596708
500,6.632909360759606,NFG-5,CFR,1.8920435255562809
520,6.400889333641099,NFG-5,CFR,1.8564369390932263
540,6.185958257709892,NFG-5,CFR,1.8222819263755607
560,5.986285043236342,NFG-5,CFR,1.7894710266122509
580,5.800291159504667,NFG-5,CFR,1.7579081162069978
600,5.626608541609627,NFG-5,CFR,1.7275068701636944
620,5.464045644323408,NFG-5,CFR,1.6981894758799019
640,5.311559860861081,NFG-5,CFR,1.6698855512226372
660,5.1682349564146035,NFG-5,CFR,1.642531229149374
680,5.033262484003008,NFG-5,CFR,1.6160683790278083
